timestamp,open,high,low,close,anchor_price,refresh_triggered,current_position_btc,current_position_notional_usd,average_cost,cash_usd,btc_market_value_usd,equity_usd,realized_pnl_usd,unrealized_pnl_usd,current_limit_orders_json,fill_count,fills_json,debug_max_position_notional_usd,debug_spacing_pct,debug_levels_per_side
2026-03-02 10:00:00+00:00,66162.609375,66340.4609375,66118.3671875,66262.90625,66236.69,False,0.49557687121344224,32838.363756884646,66336.02954773908,17131.650127266657,32838.363756884646,49970.0138841513,18.752099257644716,-36.23821510634001,"[{""side"":""BUY"",""price"":66037.97,""quantity"":0.030194},{""side"":""SELL"",""price"":66435.4,""quantity"":0.030194},{""side"":""BUY"",""price"":65839.26,""quantity"":0.030194},{""side"":""SELL"",""price"":66634.11,""quantity"":0.030194},{""side"":""BUY"",""price"":65640.55,""quantity"":0.030194},{""side"":""SELL"",""price"":66832.82,""quantity"":0.030194},{""side"":""BUY"",""price"":65441.84,""quantity"":0.030194},{""side"":""SELL"",""price"":67031.53,""quantity"":0.030194},{""side"":""BUY"",""price"":65243.13,""quantity"":0.030194},{""side"":""SELL"",""price"":67230.24,""quantity"":0.030194},{""side"":""BUY"",""price"":65044.42,""quantity"":0.030194},{""side"":""SELL"",""price"":67428.95,""quantity"":0.030194}]",1,"[{""timestamp"":""2026-03-02 10:00:00+00:00"",""side"":""BUY"",""price"":66236.69,""quantity"":0.030104,""fee"":0.99699465788}]",50000.0,0.003,6
2026-03-02 11:00:00+00:00,66301.546875,66439.4375,66063.90625,66305.390625,66435.4,False,0.46538287121344224,30857.393065991357,66336.02954773908,19136.597619632856,30857.393065991357,49993.990685624216,20.749515459410894,-14.258829835197778,"[{""side"":""BUY"",""price"":66236.09,""quantity"":0.030104},{""side"":""SELL"",""price"":66634.7,""quantity"":0.030104},{""side"":""BUY"",""price"":66036.78,""quantity"":0.030104},{""side"":""SELL"",""price"":66834.01,""quantity"":0.030104},{""side"":""BUY"",""price"":65837.48,""quantity"":0.030104},{""side"":""SELL"",""price"":67033.31,""quantity"":0.030104},{""side"":""BUY"",""price"":65638.17,""quantity"":0.030104},{""side"":""SELL"",""price"":67232.62,""quantity"":0.030104},{""side"":""BUY"",""price"":65438.86,""quantity"":0.030104},{""side"":""SELL"",""price"":67431.93,""quantity"":0.030104},{""side"":""BUY"",""price"":65239.56,""quantity"":0.030104},{""side"":""SELL"",""price"":67631.23,""quantity"":0.030104}]",1,"[{""timestamp"":""2026-03-02 11:00:00+00:00"",""side"":""SELL"",""price"":66435.4,""quantity"":0.030194,""fee"":1.0029752337999998}]",50000.0,0.003,6
2026-03-02 12:00:00+00:00,66339.2109375,66388.640625,65928.59375,65961.5625,66357.33,True,0.4047428712134422,26697.47219597492,66336.02954773908,23152.497131799657,26697.47219597492,49849.969327774576,14.03219585131348,-151.56286807673456,"[{""side"":""BUY"",""price"":66158.25,""quantity"":0.030139},{""side"":""SELL"",""price"":66556.4,""quantity"":0.030139},{""side"":""BUY"",""price"":65959.18,""quantity"":0.030139},{""side"":""SELL"",""price"":66755.47,""quantity"":0.030139},{""side"":""BUY"",""price"":65760.11,""quantity"":0.030139},{""side"":""SELL"",""price"":66954.54,""quantity"":0.030139},{""side"":""BUY"",""price"":65561.04,""quantity"":0.030139},{""side"":""SELL"",""price"":67153.61,""quantity"":0.030139},{""side"":""BUY"",""price"":65361.97,""quantity"":0.030139},{""side"":""SELL"",""price"":67352.68,""quantity"":0.030139},{""side"":""BUY"",""price"":65162.89,""quantity"":0.030139},{""side"":""SELL"",""price"":67551.76,""quantity"":0.030139}]",2,"[{""timestamp"":""2026-03-02 12:00:00+00:00"",""side"":""SELL"",""price"":66159.44,""quantity"":0.03032,""fee"":1.0029771104},{""timestamp"":""2026-03-02 12:00:00+00:00"",""side"":""SELL"",""price"":66357.33,""quantity"":0.03032,""fee"":1.0059771228}]",50000.0,0.003,6
2026-03-02 13:00:00+00:00,65962.65625,66103.5,65370.5,65444.7578125,66033.76,True,0.3130628712134423,20488.32378664961,66336.02954773908,29185.454115514058,20488.32378664961,49673.77790216367,-34.698009371005284,-279.02408846533194,"[{""side"":""BUY"",""price"":65835.65,""quantity"":0.030287},{""side"":""SELL"",""price"":66231.86,""quantity"":0.030287},{""side"":""BUY"",""price"":65637.55,""quantity"":0.030287},{""side"":""SELL"",""price"":66429.96,""quantity"":0.030287},{""side"":""BUY"",""price"":65439.45,""quantity"":0.030287},{""side"":""SELL"",""price"":66628.06,""quantity"":0.030287},{""side"":""BUY"",""price"":65241.35,""quantity"":0.030287},{""side"":""SELL"",""price"":66826.16,""quantity"":0.030287},{""side"":""BUY"",""price"":65043.25,""quantity"":0.030287},{""side"":""SELL"",""price"":67024.26,""quantity"":0.030287},{""side"":""BUY"",""price"":64845.15,""quantity"":0.030287},{""side"":""SELL"",""price"":67222.36,""quantity"":0.030287}]",3,"[{""timestamp"":""2026-03-02 13:00:00+00:00"",""side"":""SELL"",""price"":65641.09,""quantity"":0.03056,""fee"":1.0029958552},{""timestamp"":""2026-03-02 13:00:00+00:00"",""side"":""SELL"",""price"":65837.42,""quantity"":0.03056,""fee"":1.0059957776},{""timestamp"":""2026-03-02 13:00:00+00:00"",""side"":""SELL"",""price"":66033.76,""quantity"":0.03056,""fee"":1.0089958528}]",50000.0,0.003,6
2026-03-02 14:00:00+00:00,65452.21875,67189.2890625,65309.109375,67064.1328125,65856.97,True,0.4919948712134424,32995.209386127135,66356.7980340706,17305.59768772003,32995.209386127135,50300.807073847165,-34.698009371005284,348.0050832181624,"[{""side"":""BUY"",""price"":65659.39,""quantity"":0.030368},{""side"":""SELL"",""price"":66054.54,""quantity"":0.030368},{""side"":""BUY"",""price"":65461.82,""quantity"":0.030368},{""side"":""SELL"",""price"":66252.11,""quantity"":0.030368},{""side"":""BUY"",""price"":65264.25,""quantity"":0.030368},{""side"":""SELL"",""price"":66449.68,""quantity"":0.030368},{""side"":""BUY"",""price"":65066.68,""quantity"":0.030368},{""side"":""SELL"",""price"":66647.25,""quantity"":0.030368},{""side"":""BUY"",""price"":64869.11,""quantity"":0.030368},{""side"":""SELL"",""price"":66844.82,""quantity"":0.030368},{""side"":""BUY"",""price"":64671.54,""quantity"":0.030368},{""side"":""SELL"",""price"":67042.39,""quantity"":0.030368}]",6,"[{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":66862.94,""quantity"":0.029822,""fee"":0.9969932983400001},{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":66661.74,""quantity"":0.029822,""fee"":0.9939932051400001},{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":66460.55,""quantity"":0.029822,""fee"":0.9909932610500002},{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":66259.36,""quantity"":0.029822,""fee"":0.98799331696},{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":66058.17,""quantity"":0.029822,""fee"":0.9849933728700001},{""timestamp"":""2026-03-02 14:00:00+00:00"",""side"":""BUY"",""price"":65856.97,""quantity"":0.029822,""fee"":0.9819932796700002}]",50000.0,0.003,6
2026-03-02 15:00:00+00:00,67106.796875,69532.4140625,67076.1953125,69062.390625,67819.26,True,0.6078308712134423,41978.25306167682,66913.48796586254,9441.739685754088,41978.25306167682,51419.99274743091,126.32337197449381,1306.169375456403,"[{""side"":""BUY"",""price"":67615.8,""quantity"":0.02949},{""side"":""SELL"",""price"":68022.71,""quantity"":0.02949},{""side"":""BUY"",""price"":67412.34,""quantity"":0.02949},{""side"":""SELL"",""price"":68226.17,""quantity"":0.02949},{""side"":""BUY"",""price"":67208.88,""quantity"":0.02949},{""side"":""SELL"",""price"":68429.63,""quantity"":0.02949},{""side"":""SELL"",""price"":68633.09,""quantity"":0.02949},{""side"":""SELL"",""price"":68836.54,""quantity"":0.02949},{""side"":""SELL"",""price"":69040.0,""quantity"":0.02949}]",8,"[{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":68855.2,""quantity"":0.028959,""fee"":0.9969888683999999},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""SELL"",""price"":69269.57,""quantity"":0.028959,""fee"":1.002988738815},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":68648.01,""quantity"":0.028959,""fee"":0.9939888607949998},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""SELL"",""price"":69476.76,""quantity"":0.028959,""fee"":1.00598874642},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":68440.82,""quantity"":0.028959,""fee"":0.9909888531900001},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":68233.64,""quantity"":0.028959,""fee"":0.9879889903799999},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":68026.45,""quantity"":0.028959,""fee"":0.984988982775},{""timestamp"":""2026-03-02 15:00:00+00:00"",""side"":""BUY"",""price"":67819.26,""quantity"":0.028959,""fee"":0.98198897517}]",50000.0,0.003,6
2026-03-02 16:00:00+00:00,69127.8203125,70024.0625,69022.0234375,69511.75,69928.82,True,0.6078308712134423,42251.387562070995,67118.25051679554,9473.739803739807,42251.387562070995,51725.127365810804,282.7844896856968,1454.8428761250916,"[{""side"":""BUY"",""price"":69719.03,""quantity"":0.0286},{""side"":""SELL"",""price"":70138.6,""quantity"":0.0286},{""side"":""BUY"",""price"":69509.24,""quantity"":0.0286},{""side"":""SELL"",""price"":70348.39,""quantity"":0.0286},{""side"":""BUY"",""price"":69299.46,""quantity"":0.0286},{""side"":""SELL"",""price"":70558.17,""quantity"":0.0286},{""side"":""SELL"",""price"":70767.96,""quantity"":0.0286},{""side"":""SELL"",""price"":70977.75,""quantity"":0.0286},{""side"":""SELL"",""price"":71187.53,""quantity"":0.0286}]",4,"[{""timestamp"":""2026-03-02 16:00:00+00:00"",""side"":""BUY"",""price"":69303.21,""quantity"":0.028772,""fee"":0.9969959790600001},{""timestamp"":""2026-03-02 16:00:00+00:00"",""side"":""SELL"",""price"":69720.28,""quantity"":0.028772,""fee"":1.00299594808},{""timestamp"":""2026-03-02 16:00:00+00:00"",""side"":""BUY"",""price"":69094.67,""quantity"":0.028772,""fee"":0.99399592262},{""timestamp"":""2026-03-02 16:00:00+00:00"",""side"":""SELL"",""price"":69928.82,""quantity"":0.028772,""fee"":1.00599600452}]",50000.0,0.003,6
2026-03-02 17:00:00+00:00,69455.71875,69491.8828125,68857.4453125,69117.0234375,69324.37,True,0.6078308712134423,42011.460571695534,67201.22201179634,9483.739592849088,42011.460571695534,51495.20016454462,343.2169148871977,1164.483249657408,"[{""side"":""BUY"",""price"":69116.39,""quantity"":0.028849},{""side"":""SELL"",""price"":69532.34,""quantity"":0.028849},{""side"":""BUY"",""price"":68908.42,""quantity"":0.028849},{""side"":""SELL"",""price"":69740.31,""quantity"":0.028849},{""side"":""BUY"",""price"":68700.45,""quantity"":0.028849},{""side"":""SELL"",""price"":69948.28,""quantity"":0.028849},{""side"":""BUY"",""price"":68492.47,""quantity"":0.028849},{""side"":""SELL"",""price"":70156.26,""quantity"":0.028849},{""side"":""SELL"",""price"":70364.23,""quantity"":0.028849},{""side"":""SELL"",""price"":70572.2,""quantity"":0.028849}]",2,"[{""timestamp"":""2026-03-02 17:00:00+00:00"",""side"":""BUY"",""price"":68909.67,""quantity"":0.028936,""fee"":0.99698510556},{""timestamp"":""2026-03-02 17:00:00+00:00"",""side"":""SELL"",""price"":69324.37,""quantity"":0.028936,""fee"":1.00298498516}]",50000.0,0.003,6
2026-03-02 18:00:00+00:00,69182.984375,69227.859375,68829.765625,68984.875,69191.82,True,0.5788398712134423,39931.19616067541,67201.22201179634,11488.676676442277,39931.19616067541,51419.87283711769,399.9233711364001,1032.4494659812756,"[{""side"":""BUY"",""price"":68984.24,""quantity"":0.028905},{""side"":""SELL"",""price"":69399.39,""quantity"":0.028905},{""side"":""BUY"",""price"":68776.66,""quantity"":0.028905},{""side"":""SELL"",""price"":69606.97,""quantity"":0.028905},{""side"":""BUY"",""price"":68569.09,""quantity"":0.028905},{""side"":""SELL"",""price"":69814.54,""quantity"":0.028905},{""side"":""BUY"",""price"":68361.51,""quantity"":0.028905},{""side"":""SELL"",""price"":70022.12,""quantity"":0.028905},{""side"":""BUY"",""price"":68153.94,""quantity"":0.028905},{""side"":""SELL"",""price"":70229.69,""quantity"":0.028905},{""side"":""SELL"",""price"":70437.27,""quantity"":0.028905}]",1,"[{""timestamp"":""2026-03-02 18:00:00+00:00"",""side"":""SELL"",""price"":69191.82,""quantity"":0.028991,""fee"":1.0029700268100001}]",50000.0,0.003,6
2026-03-02 19:00:00+00:00,68891.8046875,69030.9140625,68620.5,68949.6328125,68742.78,True,0.6078458712134422,41910.749626761004,67276.42431176906,9493.726623223938,41910.749626761004,51404.476249984946,399.9233711364001,1017.0528788485334,"[{""side"":""BUY"",""price"":68536.55,""quantity"":0.029093},{""side"":""SELL"",""price"":68949.0,""quantity"":0.029093},{""side"":""BUY"",""price"":68330.32,""quantity"":0.029093},{""side"":""SELL"",""price"":69155.23,""quantity"":0.029093},{""side"":""BUY"",""price"":68124.09,""quantity"":0.029093},{""side"":""SELL"",""price"":69361.46,""quantity"":0.029093},{""side"":""BUY"",""price"":67917.86,""quantity"":0.029093},{""side"":""SELL"",""price"":69567.69,""quantity"":0.029093},{""side"":""SELL"",""price"":69773.92,""quantity"":0.029093},{""side"":""SELL"",""price"":69980.15,""quantity"":0.029093}]",1,"[{""timestamp"":""2026-03-02 19:00:00+00:00"",""side"":""BUY"",""price"":68742.78,""quantity"":0.029006,""fee"":0.9969765383400001}]",50000.0,0.003,6
