timestamp,equity,bh_equity,cash,btc,close
2026-03-03 16:00:00+00:00,51229.72642543708,51317.820445753336,24002.288218185437,0.3987268712134419,68285.9375
2026-03-03 17:00:00+00:00,51254.9870379981,51335.257913058085,20018.387082875328,0.4572828712134419,68309.140625
2026-03-03 18:00:00+00:00,51457.492132050436,51613.799436247275,14051.538877739327,0.5446428712134419,68679.78125
2026-03-03 19:00:00+00:00,51351.29136290361,51445.19615389358,18067.517255253726,0.48621087121344186,68455.4296875
2026-03-03 20:00:00+00:00,51238.68583469975,51263.423767444074,20072.46719140742,0.4568918712134419,68213.5546875
2026-03-03 21:00:00+00:00,51175.71903711671,51151.62435585585,18077.522501579435,0.4862748712134419,68064.7890625
2026-03-03 22:00:00+00:00,51286.28651203561,51307.04679171151,18087.522254695505,0.4862748712134419,68271.6015625
2026-03-03 23:00:00+00:00,51310.37362261796,51328.59997099627,20092.5094684011,0.4570678712134419,68300.28125
2026-03-04 00:00:00+00:00,51267.95359831788,51242.41073866169,20102.50941558081,0.4570678712134419,68185.59375
2026-03-04 01:00:00+00:00,51396.82148439859,51421.39430458265,22123.436110326038,0.42782487121344187,68423.7578125
2026-03-04 02:00:00+00:00,51352.85541065389,51335.37533708034,20128.479678519998,0.45710287121344184,68309.296875
2026-03-04 03:00:00+00:00,51098.1862114222,50854.23040589375,24166.38173472535,0.39799287121344185,67669.0625
2026-03-04 04:00:00+00:00,51160.06186538424,50961.62054544633,22171.40666532517,0.42748587121344184,67811.9609375
2026-03-04 05:00:00+00:00,51372.27381904039,51306.54186841582,18187.422192637194,0.48607587121344187,68270.9296875
2026-03-04 06:00:00+00:00,51481.93496919163,51468.35217108211,16192.489887408414,0.5152778712134418,68486.2421875
2026-03-04 07:00:00+00:00,52118.44286353304,52272.642140311145,6277.747987064993,0.659042871213442,69556.46875
2026-03-04 08:00:00+00:00,53093.53121866382,53378.84101315795,4282.803484920803,0.687199871213442,71028.4296875
2026-03-04 09:00:00+00:00,53403.837856337326,53712.72447803555,6287.749502264884,0.659217871213442,71472.7109375
2026-03-04 10:00:00+00:00,53279.71379069572,53552.99258056316,10303.715664250105,0.6030858712134419,71260.1640625
2026-03-04 11:00:00+00:00,53206.88441257421,53456.012080583416,12308.70625512627,0.574968871213442,71131.1171875
2026-03-04 12:00:00+00:00,53359.618466299966,53612.98451353283,6341.935702877308,0.6590648712134421,71339.9921875
2026-03-04 13:00:00+00:00,53461.4319490062,53723.374836854004,4346.950214290138,0.6870418712134422,71486.8828125
2026-03-04 14:00:00+00:00,53591.68260908114,53829.772743418536,10379.745547949999,0.6032788712134423,71628.4609375
2026-03-04 15:00:00+00:00,54582.990923800404,55044.71800327496,6395.8383156629225,0.6578888712134423,73245.125
2026-03-04 16:00:00+00:00,54691.99488614958,55169.234436473314,6395.8383156629225,0.6578888712134423,73410.8125
2026-03-04 17:00:00+00:00,54596.63512754302,55049.64394100852,8400.765773171563,0.6306458712134423,73251.6796875
2026-03-04 18:00:00+00:00,54818.05163953646,55308.65784929684,6405.802567380223,0.6578078712134423,73596.3359375
2026-03-04 19:00:00+00:00,54903.038988069966,55400.04309461617,8410.767095324372,0.6306778712134423,73717.9375
2026-03-04 20:00:00+00:00,54565.149929313106,54978.36168829911,12426.680037272923,0.5760018712134424,73156.828125
2026-03-04 21:00:00+00:00,54663.25383577423,55099.83096811997,10431.702163831424,0.6032798712134424,73318.4609375
2026-03-04 22:00:00+00:00,54356.5790370947,54676.71698873141,16464.606667478984,0.5208128712134424,72755.4453125
2026-03-04 23:00:00+00:00,54317.14613372409,54612.5976013795,14469.65517090933,0.5483338712134425,72670.125
2026-03-05 00:00:00+00:00,54405.92431350863,54727.41481033966,12474.722742088785,0.5757968712134425,72822.90625
2026-03-05 01:00:00+00:00,54258.09671098371,54479.39766173545,18507.588452162836,0.49315887121344254,72492.8828125
2026-03-05 02:00:00+00:00,54241.50224818248,54446.49545069982,20512.542549824735,0.46555387121344255,72449.1015625
2026-03-05 03:00:00+00:00,54272.095785569996,54494.61581501959,18517.547136497677,0.49307687121344257,72513.1328125
2026-03-05 04:00:00+00:00,54435.00686190457,54727.673143188615,18527.54660031024,0.49307687121344257,72823.25
2026-03-05 05:00:00+00:00,54186.71567744568,54324.873519650035,22543.48047058939,0.4377428712134426,72287.265625
2026-03-05 06:00:00+00:00,54313.60806078308,54530.371429795996,18559.544773306934,0.4927468712134426,72560.7109375
2026-03-05 07:00:00+00:00,54067.56290943461,54104.81503074455,24592.326325960745,0.40940987121344263,71994.4453125
2026-03-05 08:00:00+00:00,54239.03606333524,54390.18476082782,20608.359945624426,0.4646778712134426,72374.171875
2026-03-05 09:00:00+00:00,54353.50839405489,54559.14618644939,20618.359621830168,0.4646778712134426,72599.0
2026-03-05 10:00:00+00:00,54754.11902006952,55153.64639751907,14651.518960794334,0.5464308712134427,73390.0703125
2026-03-05 11:00:00+00:00,54494.32127268608,54767.65015156506,20684.46987858321,0.46393387121344265,72876.4453125
2026-03-05 12:00:00+00:00,54538.41435065676,54830.971055565635,18689.474109358292,0.49134587121344264,72960.703125
2026-03-05 13:00:00+00:00,54320.3402184735,54472.96869651703,22705.44002982433,0.43616187121344263,72484.328125
2026-03-05 14:00:00+00:00,54452.54853470478,54643.53296004237,14761.64653839451,0.5458698712134425,72711.2890625
2026-03-05 15:00:00+00:00,53870.93103951353,53718.959693617246,22851.47098104082,0.43395387121344264,71481.0078125
2026-03-05 16:00:00+00:00,53821.62317916716,53597.190982539636,20872.47914914732,0.46199687121344263,71318.9765625
2026-03-05 17:00:00+00:00,53640.10328039856,53235.19620673439,24910.420566343837,0.4055728712134426,70837.2890625
2026-03-05 18:00:00+00:00,53703.50262874002,53343.40244324163,22915.455397931677,0.4337488712134426,70981.2734375
2026-03-05 19:00:00+00:00,53696.58767301183,53321.74945353796,26931.412828664706,0.3772268712134426,70952.4609375
2026-03-05 20:00:00+00:00,53819.31916889988,53552.55811168082,24936.464233575065,0.4053188712134426,71259.5859375
2026-03-05 21:00:00+00:00,53777.62453006707,53462.34123538291,28952.424442938085,0.3489648712134426,71139.5390625
2026-03-05 22:00:00+00:00,53815.32238338993,53542.353964146925,26957.43900980863,0.3769738712134426,71246.0078125
2026-03-05 23:00:00+00:00,53659.704444002695,53200.24494651043,30973.39189371621,0.3204698712134426,70790.78125
2026-03-06 00:00:00+00:00,53703.81411737019,53303.68376771415,30973.39189371621,0.3204698712134426,70928.421875
2026-03-06 01:00:00+00:00,53838.218308921765,53541.438056773346,25006.458777746007,0.40468587121344257,71244.7890625
2026-03-06 02:00:00+00:00,53824.78779657087,53516.49719444655,25006.458777746007,0.40468587121344257,71211.6015625
2026-03-06 03:00:00+00:00,53769.472296549386,53413.77465977857,25006.458777746007,0.40468587121344257,71074.9140625
2026-03-06 04:00:00+00:00,53591.226218069554,53053.071548218126,29022.358872421406,0.34802587121344253,70594.9453125
2026-03-06 05:00:00+00:00,53545.346840735874,52943.19789059487,27027.39262307905,0.3764148712134425,70448.7421875
2026-03-06 06:00:00+00:00,53624.194888190235,53090.62962173613,25032.43798044715,0.4047248712134425,70644.921875
2026-03-06 07:00:00+00:00,53815.13986984304,53415.45969449793,21048.50891521906,0.4610008712134425,71077.15625
2026-03-06 08:00:00+00:00,53671.94864190429,53179.049910493544,23053.4855385325,0.4326928712134425,70762.578125
2026-03-06 09:00:00+00:00,53596.461142130414,53030.57310555422,23063.48530454079,0.4326928712134425,70565.0078125
2026-03-06 10:00:00+00:00,53595.67409300104,53020.52748045037,25068.480050588332,0.40434487121344254,70551.640625
2026-03-06 11:00:00+00:00,53459.431436132334,52758.02020749999,27073.471301124504,0.37585587121344255,70202.3359375
2026-03-06 12:00:00+00:00,53393.670647351275,52616.53013188479,25078.522493908855,0.40442087121344256,70014.0625
2026-03-06 13:00:00+00:00,53184.71194778533,52124.22991858406,33134.35631818078,0.28908087121344256,69358.984375
2026-03-06 14:00:00+00:00,52946.49496981823,51359.44726164245,41190.08680055949,0.1720248712134425,68341.328125
2026-03-06 15:00:00+00:00,53002.18616170694,51511.0299319704,43211.028604159226,0.1428468712134425,68543.03125
2026-03-06 16:00:00+00:00,53001.78258722255,51456.29859519771,43221.02829946743,0.14284687121344253,68470.203125
2026-03-06 17:00:00+00:00,52970.86147587328,51093.787153694546,47259.00882752599,0.08401287121344253,67987.828125
2026-03-06 18:00:00+00:00,52992.89458165755,51246.18004977605,49263.96808062888,0.05468387121344253,68190.609375
2026-03-06 19:00:00+00:00,52993.45135214373,51185.16065661165,51268.929759658204,0.02531987121344253,68109.4140625
2026-03-06 20:00:00+00:00,53000.518771026575,51212.23863614347,47285.03275799388,0.08387187121344253,68145.4453125
2026-03-06 21:00:00+00:00,53016.68928380447,51312.30151670739,45290.08757263826,0.11316287121344253,68278.59375
2026-03-06 22:00:00+00:00,53033.132379442744,51421.49998620268,45290.08757263826,0.11316287121344253,68423.8984375
2026-03-06 23:00:00+00:00,53003.69934143105,51192.8519300693,47295.077216318256,0.08380287121344253,68119.6484375
2026-03-07 00:00:00+00:00,53019.839905368746,51337.59465110094,47295.077216318256,0.08380287121344253,68312.25
2026-03-07 01:00:00+00:00,53017.18963956662,51313.82802899669,47295.077216318256,0.08380287121344253,68280.625
2026-03-07 02:00:00+00:00,53022.899311203844,51326.96190588582,45300.10027290154,0.11307487121344253,68298.1015625
2026-03-07 03:00:00+00:00,53008.83767813322,51203.073691206526,47305.07142902994,0.08371487121344254,68133.25
2026-03-07 04:00:00+00:00,53004.057428182445,51160.161082273735,47305.07142902994,0.08371487121344254,68076.1484375
2026-03-07 05:00:00+00:00,52997.52178202591,51101.49016955442,47305.07142902994,0.08371487121344254,67998.078125
2026-03-07 06:00:00+00:00,52981.34648225194,50911.42764713377,49310.041107497535,0.05419287121344254,67745.171875
2026-03-07 07:00:00+00:00,52997.802415856975,50993.91802276735,45326.06406597328,0.11306087121344253,67854.9375
2026-03-07 08:00:00+00:00,52992.4232313157,50924.94902329634,47331.02289037063,0.08354687121344254,67763.1640625
2026-03-07 09:00:00+00:00,53020.097937382736,51115.557567420474,45336.04510367248,0.11297287121344254,68016.796875
2026-03-07 10:00:00+00:00,53006.388983909994,51014.69033230411,47340.98563853917,0.08345887121344255,67882.578125
2026-03-07 11:00:00+00:00,53021.30801686948,51118.622334401305,49345.944838168805,0.054032871213442545,68020.875
2026-03-07 12:00:00+00:00,53019.79407836559,51099.24149952825,47350.984525523316,0.08337087121344254,67995.0859375
2026-03-07 13:00:00+00:00,53013.79007296835,51045.120767671295,47350.984525523316,0.08337087121344254,67923.0703125
2026-03-07 14:00:00+00:00,53030.53086853839,51131.58594645817,45356.04324530929,0.11279687121344253,68038.125
2026-03-07 15:00:00+00:00,53016.76182938342,51035.97343633769,47361.015131722364,0.08328187121344253,67910.8984375
2026-03-07 16:00:00+00:00,53009.79202548225,50966.675649604374,45366.02431018005,0.11270887121344253,67818.6875
2026-03-07 17:00:00+00:00,53005.63060262792,50938.928353145704,45366.02431018005,0.11270887121344253,67781.765625
2026-03-07 18:00:00+00:00,52983.79545733516,50793.82748884619,43371.07067084955,0.14222387121344254,67588.6875
2026-03-07 19:00:00+00:00,52929.66077446459,50423.284244220835,47387.03402547915,0.08260787121344254,67095.625
2026-03-07 20:00:00+00:00,52967.06847243359,50663.0112568539,43403.1002433738,0.14186787121344255,67414.6171875
2026-03-07 21:00:00+00:00,52970.52982682265,50681.34701792889,43403.1002433738,0.14186787121344255,67439.015625
2026-03-07 22:00:00+00:00,52941.51098205709,50532.28309287829,41408.13197909448,0.17152387121344254,67240.6640625
2026-03-07 23:00:00+00:00,52946.14882673107,50552.60331992938,41408.13197909448,0.17152387121344254,67267.703125
2026-03-08 00:00:00+00:00,52944.66394521597,50523.13576154469,43413.08420949048,0.14177887121344254,67228.4921875
2026-03-08 01:00:00+00:00,52955.13701707483,50574.403089660875,41418.13404441624,0.17143487121344253,67296.7109375
2026-03-08 02:00:00+00:00,52912.85591395383,50318.95887164909,45434.12423751989,0.11169487121344251,66956.8046875
2026-03-08 03:00:00+00:00,52923.304620109375,50389.260633772676,45434.12423751989,0.11169487121344251,67050.3515625
2026-03-08 04:00:00+00:00,52894.30031467076,50086.52389079801,49450.03193799049,0.05167887121344251,66647.515625
2026-03-08 05:00:00+00:00,52944.7466177716,50480.00004696961,45466.127203661774,0.11133687121344252,67171.09375
2026-03-08 06:00:00+00:00,52946.94378133945,50494.83070098032,45466.127203661774,0.11133687121344252,67190.828125
2026-03-08 07:00:00+00:00,52959.02843167798,50560.13019975588,47471.059022268775,0.08157187121344252,67277.71875
2026-03-08 08:00:00+00:00,52989.57598896195,50755.68229521691,45476.125085064414,0.11124787121344251,67537.9296875
2026-03-08 09:00:00+00:00,53016.38968049784,50903.02008714037,43481.14675333389,0.1407748712134425,67733.984375
2026-03-08 10:00:00+00:00,53043.84317417899,51022.904142660795,45486.08241527826,0.11131787121344251,67893.5078125
2026-03-08 11:00:00+00:00,53009.22473754078,50755.45918957463,47491.0711465347,0.08170487121344251,67537.6328125
2026-03-08 12:00:00+00:00,53000.29263841937,50581.32523577276,47501.07095972047,0.08170487121344253,67305.921875
2026-03-08 13:00:00+00:00,53001.34264411793,50544.96488728175,45506.10389532079,0.11144087121344252,67257.5390625
2026-03-08 14:00:00+00:00,53010.17039589983,50570.757073769884,43511.125609093,0.14116187121344254,67291.859375
2026-03-08 15:00:00+00:00,52998.65056279104,50499.9034187417,45516.074497560796,0.11135187121344253,67197.578125
2026-03-08 16:00:00+00:00,52964.555894124314,50236.07512554096,47521.05219616632,0.08143287121344253,66846.515625
2026-03-08 17:00:00+00:00,52978.22821285894,50335.03422029569,45526.10887189077,0.11126187121344253,66978.1953125
2026-03-08 18:00:00+00:00,52964.381325293085,50241.50598657022,45526.10887189077,0.11126187121344253,66853.7421875
2026-03-08 19:00:00+00:00,53029.43289846208,50572.75915334932,41542.13182526397,0.17070187121344252,67294.5234375
2026-03-08 20:00:00+00:00,53020.14401655661,50509.86684702997,43547.12140119786,0.1409448712134425,67210.8359375
2026-03-08 21:00:00+00:00,52997.42814322809,50335.42759077024,43557.121254967955,0.1409448712134425,66978.71875
2026-03-08 22:00:00+00:00,52939.74288552801,49766.637369373115,45606.07781938831,0.11074387121344251,66221.859375
2026-03-08 23:00:00+00:00,52930.164576441224,49593.1257628892,49622.0454201138,0.050129871213442506,65990.9765625
2026-03-09 00:00:00+00:00,52972.61274572159,49905.60282850985,47643.079289021334,0.0802558712134425,66406.7734375
2026-03-09 01:00:00+00:00,52975.18960044677,49780.00022310564,51659.016472003306,0.019869871213442507,66239.640625
2026-03-09 02:00:00+00:00,53009.37720618827,50032.67323419223,45692.09965221713,0.1099088712134425,66575.859375
2026-03-09 03:00:00+00:00,53109.8422844684,50500.81345491417,45724.0992316988,0.10990887121344252,67198.7890625
2026-03-09 04:00:00+00:00,53113.30282365834,50490.30987612353,47729.05341759656,0.08014087121344252,67184.8125
2026-03-09 05:00:00+00:00,53202.606391634545,51018.12498495505,41762.204992750754,0.1685208712134425,67887.1484375
2026-03-09 06:00:00+00:00,53133.4107241833,50566.41825614759,47795.14318970324,0.07933687121344249,67286.0859375
2026-03-09 07:00:00+00:00,53168.54661864384,50747.59765128471,43811.247581345226,0.1385708712134425,67527.171875
2026-03-09 08:00:00+00:00,53212.74264166778,50960.152745168154,41816.26241167744,0.1680648712134425,67810.0078125
2026-03-09 09:00:00+00:00,53260.42983394129,51079.51426378955,43837.23917303869,0.13863987121344248,67968.8359375
2026-03-09 10:00:00+00:00,53225.6811662582,50804.477847664646,47853.15543234773,0.07947187121344249,67602.859375
2026-03-09 11:00:00+00:00,53244.91582434207,50939.05751957018,45858.18456886946,0.10897787121344249,67781.9375
2026-03-09 12:00:00+00:00,53306.244147326186,51251.58155479974,41874.25624012943,0.16762987121344247,68197.796875
2026-03-09 13:00:00+00:00,53508.27414254399,51883.722036203006,35935.31502225497,0.2545368712134425,69038.953125
2026-03-09 14:00:00+00:00,53557.50170195886,51967.04612239458,33956.369477042805,0.2834588712134425,69149.828125
2026-03-09 15:00:00+00:00,53527.14648273147,51860.055224517666,33966.36950008199,0.2834588712134425,69007.4609375
2026-03-09 16:00:00+00:00,53522.288155188646,51833.91076596277,31971.440847238493,0.3124548712134425,68972.671875
2026-03-09 17:00:00+00:00,53442.02889287878,51597.84738282404,29992.463625763612,0.3415388712134425,68658.5546875
2026-03-09 18:00:00+00:00,53340.04108238878,51361.889681305336,31997.405027376713,0.31227987121344253,68344.578125
2026-03-09 19:00:00+00:00,53599.519894243014,51894.8538335127,28035.548538002273,0.3702038712134425,69053.765625
2026-03-09 20:00:00+00:00,53589.310365607205,51874.12849358484,28035.548538002273,0.3702038712134425,69026.1875
2026-03-09 21:00:00+00:00,53587.73957596396,51861.752001639245,26040.58695230057,0.3991778712134425,69009.71875
2026-03-09 22:00:00+00:00,53446.04390599167,51594.98810788215,26040.58695230057,0.3991778712134425,68654.75
2026-03-09 23:00:00+00:00,53349.93333754383,51404.637896606975,28045.574088974703,0.3699388712134425,68401.4609375
2026-03-10 00:00:00+00:00,53647.807475964524,51942.68063777684,22078.648424888583,0.45674687121344254,69117.40625
2026-03-10 01:00:00+00:00,53739.20478327099,52066.72150368506,18094.703920334687,0.5144808712134425,69282.4609375
2026-03-10 02:00:00+00:00,54343.83103782889,52818.38789734088,10184.890845502165,0.6283048712134427,70282.6640625
2026-03-10 03:00:00+00:00,53879.32677673262,52195.85270095801,18240.60364631609,0.5131248712134426,69454.2890625
2026-03-10 04:00:00+00:00,54216.90898765453,52667.62719516871,12273.719349523279,0.5984868712134426,70082.0546875
2026-03-10 05:00:00+00:00,54153.01420031367,52581.12091797404,14278.651176685999,0.5699028712134426,69966.9453125
2026-03-10 06:00:00+00:00,54123.58966211757,52535.73066217168,16283.604280984828,0.5412938712134426,69906.546875
2026-03-10 07:00:00+00:00,54373.61068752606,52860.625318145714,12299.722949351608,0.5981598712134427,70338.8671875
2026-03-10 08:00:00+00:00,54572.82060182664,53098.34437999823,12309.722746264997,0.5981598712134427,70655.1875
2026-03-10 09:00:00+00:00,54799.95743152933,53383.367709215854,14314.661400202622,0.5699388712134427,71034.453125
2026-03-10 10:00:00+00:00,54678.93996467137,53217.20684652504,16319.639796479136,0.5416958712134426,70813.3515625
2026-03-10 11:00:00+00:00,54575.14047869301,53066.270008319494,18324.594599408225,0.5133728712134427,70612.5078125
2026-03-10 12:00:00+00:00,54521.697560654575,52988.03625349263,18324.594599408225,0.5133728712134427,70508.40625
2026-03-10 13:00:00+00:00,54308.386535654456,52586.52242299773,24385.35713277275,0.4276298712134426,69974.1328125
2026-03-10 14:00:00+00:00,55053.436998527905,53684.87149995685,12505.516761322882,0.5956118712134427,71435.6484375
2026-03-10 15:00:00+00:00,55018.77507292522,53628.51971167706,12515.516419625723,0.5956118712134427,71360.6640625
2026-03-10 16:00:00+00:00,54955.144398326374,53528.05758943748,16531.471942373224,0.5394538712134428,71226.984375
2026-03-10 17:00:00+00:00,54799.664744252506,53282.21278524497,18552.408363278424,0.5112458712134428,70899.8515625
2026-03-10 18:00:00+00:00,54380.15026586809,52583.26977758129,26608.164219303977,0.3969138712134427,69969.8046875
2026-03-10 19:00:00+00:00,54397.56595623346,52606.7839380377,28613.09209518333,0.3683438712134427,70001.09375
2026-03-10 20:00:00+00:00,54490.90659534814,52797.22221732956,28613.09209518333,0.3683438712134427,70254.5
2026-03-10 21:00:00+00:00,54337.59246064905,52441.591823530485,30634.01670741503,0.3396838712134427,69781.28125
2026-03-10 22:00:00+00:00,54317.71121443124,52386.5375706966,28639.027058098534,0.3683748712134427,69708.0234375
2026-03-10 23:00:00+00:00,54400.490407164085,52545.20678076759,26644.062682842756,0.3969788712134427,69919.15625
2026-03-11 00:00:00+00:00,54474.8127656644,52676.433996837775,24649.08006986267,0.4255118712134427,70093.7734375
2026-03-11 01:00:00+00:00,54472.09244192488,52673.21657862801,26654.07264573584,0.3968928712134427,70089.4921875
2026-03-11 02:00:00+00:00,54358.25699452286,52448.20866718451,28659.043897266514,0.3682358712134427,69790.0859375
2026-03-11 03:00:00+00:00,54282.89789905581,52284.21427770429,30664.023239359885,0.3394888712134427,69571.8671875
2026-03-11 04:00:00+00:00,54492.73127137323,52713.27578382003,26680.069201931936,0.3965148712134427,70142.796875
2026-03-11 05:00:00+00:00,54284.45195820523,52269.51279011807,28701.036682403985,0.3678298712134427,69552.3046875
2026-03-11 06:00:00+00:00,54442.393792393195,52579.88209453926,24717.086703264165,0.42485787121344265,69965.296875
2026-03-11 07:00:00+00:00,54321.953057417726,52355.314523179215,26722.054676804655,0.39617187121344266,69666.4765625
2026-03-11 08:00:00+00:00,54310.395981112175,52333.39145822435,26722.054676804655,0.39617187121344266,69637.3046875
2026-03-11 09:00:00+00:00,54225.80838469793,52163.45541321807,28726.99576510449,0.3673588712134427,69411.1796875
2026-03-11 10:00:00+00:00,54305.2554805802,52325.98200242011,28726.99576510449,0.3673588712134427,69627.4453125
2026-03-11 11:00:00+00:00,54170.810935474496,52040.723825157984,30731.940263778284,0.3384778712134427,69247.8671875
2026-03-11 12:00:00+00:00,54224.20677069314,52134.3636117046,26748.00075205956,0.3960678712134427,69372.46875
2026-03-11 13:00:00+00:00,54635.611062535,52746.13102524675,28836.951993786584,0.36757287121344273,70186.515625
2026-03-11 14:00:00+00:00,54842.049142495496,53125.25209469778,26857.968624240326,0.3958648712134427,70690.9921875
2026-03-11 15:00:00+00:00,54688.699143784674,52815.146994326664,26867.968553402556,0.3958648712134427,70278.3515625
2026-03-11 16:00:00+00:00,54815.049234425656,53036.02745138793,26877.96839154416,0.3958648712134427,70572.265625
2026-03-11 17:00:00+00:00,54929.26703238892,53208.38243125264,32910.75445276256,0.31098887121344276,70801.609375
2026-03-11 18:00:00+00:00,54891.64118422562,53105.38395013237,34915.69931392502,0.28268687121344277,70664.5546875
2026-03-11 19:00:00+00:00,54896.7118837396,53107.65610496299,30931.719888289314,0.3391228712134428,70667.578125
2026-03-11 20:00:00+00:00,54901.010180544356,53106.094365467005,28936.747943810813,0.3674248712134428,70665.5
2026-03-11 21:00:00+00:00,54934.37087960367,53164.09596125947,26941.784608684837,0.3956958712134428,70742.6796875
2026-03-11 22:00:00+00:00,54792.66145914979,52876.27206911109,28946.742914281716,0.3673398712134428,70359.6875
2026-03-11 23:00:00+00:00,54735.459956729545,52749.02552739532,30951.67364592247,0.3388468712134428,70190.3671875
2026-03-12 00:00:00+00:00,54755.891178569436,52792.83643009837,28956.727105379592,0.3672548712134428,70248.6640625
2026-03-12 01:00:00+00:00,54598.93148400998,52461.42474088922,30961.71373906534,0.3386048712134428,69807.671875
2026-03-12 02:00:00+00:00,54454.64542428145,52105.70040787235,34977.60156837649,0.2809148712134428,69334.328125
2026-03-12 03:00:00+00:00,54483.51601124092,52182.936058510044,34977.60156837649,0.2809148712134428,69437.1015625
2026-03-12 04:00:00+00:00,54480.13217070027,52157.954097775466,36982.59531423438,0.25211187121344275,69403.859375
2026-03-12 05:00:00+00:00,54487.610876777646,52183.14155054899,34987.66067287812,0.28082787121344277,69437.375
2026-03-12 06:00:00+00:00,54494.90143159048,52202.651551846524,34987.66067287812,0.28082787121344277,69463.3359375
