timestamp,side,price,quantity,fee
2026-03-03 09:00:00+00:00,BUY,66448.67,0.030008,0.99699584468
2026-03-03 09:00:00+00:00,SELL,66848.57,0.030008,1.00299594428
2026-03-03 09:00:00+00:00,SELL,67048.51,0.030008,1.0059958440399999
2026-03-03 10:00:00+00:00,BUY,66512.06,0.029979,0.99698252337
2026-03-03 11:00:00+00:00,BUY,66853.68,0.029826,0.9969889298399999
2026-03-03 12:00:00+00:00,BUY,67194.18,0.029675,0.9969936457499999
2026-03-03 12:00:00+00:00,SELL,67598.56,0.029675,1.0029936339999999
2026-03-03 13:00:00+00:00,BUY,66730.2,0.029881,0.9969825531000001
2026-03-03 13:00:00+00:00,SELL,67131.79,0.029881,1.002982508495
2026-03-03 13:00:00+00:00,SELL,67332.58,0.029881,1.0059824114900002
2026-03-03 14:00:00+00:00,BUY,66371.62,0.030042,0.9969681040199999
2026-03-03 14:00:00+00:00,SELL,66771.04,0.030042,1.00296779184
2026-03-03 14:00:00+00:00,SELL,66970.76,0.030042,1.00596778596
2026-03-03 14:00:00+00:00,SELL,67170.47,0.030042,1.00896762987
2026-03-03 15:00:00+00:00,BUY,67379.35,0.029593,0.9969785522750001
2026-03-03 15:00:00+00:00,BUY,67176.6,0.029593,0.9939785619000002
2026-03-03 15:00:00+00:00,BUY,66973.86,0.029593,0.99097871949
2026-03-03 15:00:00+00:00,BUY,66771.11,0.029593,0.9879787291150001
2026-03-03 15:00:00+00:00,BUY,66568.37,0.029593,0.9849788867049999
2026-03-03 16:00:00+00:00,BUY,68081.07,0.029288,0.9969791890800003
2026-03-03 16:00:00+00:00,SELL,68490.79,0.029288,1.00297912876
2026-03-03 16:00:00+00:00,BUY,67876.22,0.029288,0.9939793656800001
2026-03-03 16:00:00+00:00,SELL,68695.65,0.029288,1.0059790986
2026-03-03 16:00:00+00:00,BUY,67671.36,0.029288,0.99097939584
2026-03-03 16:00:00+00:00,SELL,68900.51,0.029288,1.00897906844
2026-03-03 17:00:00+00:00,BUY,68104.21,0.029278,0.99697753019
2026-03-03 17:00:00+00:00,BUY,67899.28,0.029278,0.99397755992
2026-03-03 18:00:00+00:00,BUY,68473.74,0.02912,0.9969776544000002
2026-03-03 18:00:00+00:00,BUY,68267.7,0.02912,0.9939777120000001
2026-03-03 18:00:00+00:00,BUY,68061.66,0.02912,0.9909777696000002
2026-03-03 19:00:00+00:00,SELL,68660.79,0.029216,1.00299682032
2026-03-03 19:00:00+00:00,SELL,68866.16,0.029216,1.00599686528
2026-03-03 20:00:00+00:00,SELL,68418.19,0.029319,1.002976456305
2026-03-03 21:00:00+00:00,BUY,67860.59,0.029383,0.9969738579849999
2026-03-03 22:00:00+00:00,BUY,68066.78,0.029294,0.9969741266600001
2026-03-03 22:00:00+00:00,SELL,68476.41,0.029294,1.0029739772700001
2026-03-03 23:00:00+00:00,SELL,68681.83,0.029207,1.002995104405
2026-03-04 00:00:00+00:00,BUY,67981.03,0.029331,0.9969757954649999
2026-03-04 00:00:00+00:00,SELL,68390.15,0.029331,1.0029757448249998
2026-03-04 01:00:00+00:00,BUY,68184.97,0.029243,0.9969665388550001
2026-03-04 01:00:00+00:00,SELL,68595.32,0.029243,1.0029664713800002
2026-03-04 01:00:00+00:00,SELL,68800.49,0.029243,1.005966364535
2026-03-04 02:00:00+00:00,BUY,68104.36,0.029278,0.99697972604
2026-03-04 03:00:00+00:00,BUY,67466.05,0.029555,0.9969795538750001
2026-03-04 03:00:00+00:00,SELL,67872.06,0.029555,1.00297936665
2026-03-04 03:00:00+00:00,SELL,68075.07,0.029555,1.0059793469250002
2026-03-04 03:00:00+00:00,SELL,68278.08,0.029555,1.0089793272
2026-03-04 04:00:00+00:00,BUY,67608.52,0.029493,0.99698904018
2026-03-04 05:00:00+00:00,BUY,68066.11,0.029295,0.9969983462250002
2026-03-04 05:00:00+00:00,BUY,67861.3,0.029295,0.9939983917500002
2026-03-04 06:00:00+00:00,BUY,68280.78,0.029202,0.99696766878
2026-03-04 07:00:00+00:00,BUY,69347.79,0.028753,0.996978502935
2026-03-04 07:00:00+00:00,BUY,69139.12,0.028753,0.99397855868
2026-03-04 07:00:00+00:00,BUY,68930.46,0.028753,0.9909787581900001
2026-03-04 07:00:00+00:00,BUY,68721.79,0.028753,0.987978813935
2026-03-04 07:00:00+00:00,BUY,68513.12,0.028753,0.98497886968
2026-03-04 08:00:00+00:00,BUY,70815.34,0.028157,0.9969737641900001
2026-03-04 09:00:00+00:00,SELL,71687.12,0.027982,1.00297449592
2026-03-04 10:00:00+00:00,SELL,71473.94,0.028066,1.00299380002
2026-03-04 10:00:00+00:00,SELL,71687.72,0.028066,1.00599377476
2026-03-04 11:00:00+00:00,SELL,71344.51,0.028117,1.002996793835
2026-03-04 12:00:00+00:00,BUY,71130.47,0.028032,0.99696466752
2026-03-04 12:00:00+00:00,BUY,70916.44,0.028032,0.9939648230400001
2026-03-04 12:00:00+00:00,BUY,70702.4,0.028032,0.9909648383999999
2026-03-04 13:00:00+00:00,BUY,71272.42,0.027977,0.9969942471699998
2026-03-04 14:00:00+00:00,SELL,71843.34,0.027921,1.00296894807
2026-03-04 14:00:00+00:00,SELL,72058.23,0.027921,1.005968919915
2026-03-04 14:00:00+00:00,SELL,72273.11,0.027921,1.0089687521550001
2026-03-04 15:00:00+00:00,BUY,73025.38,0.027305,0.9969790004500001
2026-03-04 15:00:00+00:00,BUY,72805.65,0.027305,0.9939791366249999
2026-03-04 17:00:00+00:00,SELL,73631.04,0.027243,1.0029652113599998
2026-03-04 18:00:00+00:00,BUY,73410.14,0.027162,0.99698311134
2026-03-04 19:00:00+00:00,SELL,73939.09,0.02713,1.0029837558499999
2026-03-04 20:00:00+00:00,SELL,73376.29,0.027338,1.00298050801
2026-03-04 20:00:00+00:00,SELL,73595.76,0.027338,1.00598044344
2026-03-04 21:00:00+00:00,BUY,73098.5,0.027278,0.9969904415
2026-03-04 22:00:00+00:00,SELL,72973.71,0.027489,1.002987157095
2026-03-04 22:00:00+00:00,SELL,73191.97,0.027489,1.0059870316650001
2026-03-04 22:00:00+00:00,SELL,73410.24,0.027489,1.0089870436800001
2026-03-04 23:00:00+00:00,BUY,72452.11,0.027521,0.9969772596550001
2026-03-05 00:00:00+00:00,BUY,72604.43,0.027463,0.996967730545
2026-03-05 01:00:00+00:00,SELL,72822.24,0.027546,1.0029807115200002
2026-03-05 01:00:00+00:00,SELL,73040.05,0.027546,1.00598060865
2026-03-05 01:00:00+00:00,SELL,73257.86,0.027546,1.00898050578
2026-03-05 02:00:00+00:00,SELL,72666.44,0.027605,1.0029785381
2026-03-05 03:00:00+00:00,BUY,72448.44,0.027523,0.99699920706
2026-03-05 04:00:00+00:00,BUY,72604.78,0.027463,0.99697253657
2026-03-05 04:00:00+00:00,SELL,73041.71,0.027463,1.0029722408650001
2026-03-05 05:00:00+00:00,SELL,72504.12,0.027667,1.00298574402
2026-03-05 05:00:00+00:00,SELL,72720.98,0.027667,1.00598567683
2026-03-05 06:00:00+00:00,BUY,72502.81,0.027502,0.9969861403099999
2026-03-05 06:00:00+00:00,BUY,72284.65,0.027502,0.9939862221499999
2026-03-05 07:00:00+00:00,SELL,72210.42,0.027779,1.00296662859
2026-03-05 07:00:00+00:00,SELL,72426.41,0.027779,1.005966621695
2026-03-05 07:00:00+00:00,SELL,72642.39,0.027779,1.008966475905
2026-03-05 08:00:00+00:00,BUY,72157.04,0.027634,0.99699382168
2026-03-05 08:00:00+00:00,BUY,71939.92,0.027634,0.99399387464
2026-03-05 09:00:00+00:00,BUY,72381.2,0.027548,0.9969786488
2026-03-05 09:00:00+00:00,SELL,72816.79,0.027548,1.00297846546
2026-03-05 10:00:00+00:00,BUY,73169.9,0.027251,0.99697647245
2026-03-05 10:00:00+00:00,BUY,72949.72,0.027251,0.9939764098600001
2026-03-05 10:00:00+00:00,BUY,72729.55,0.027251,0.9909764835250001
2026-03-05 11:00:00+00:00,SELL,72947.73,0.027499,1.002994813635
2026-03-05 11:00:00+00:00,SELL,73165.92,0.027499,1.00599481704
2026-03-05 11:00:00+00:00,SELL,73384.11,0.027499,1.0089948204449999
2026-03-05 12:00:00+00:00,BUY,72741.82,0.027412,0.9969993849200001
2026-03-05 13:00:00+00:00,SELL,72701.78,0.027592,1.00299375688
2026-03-05 13:00:00+00:00,SELL,72919.23,0.027592,1.0059936970799999
2026-03-05 14:00:00+00:00,BUY,72700.47,0.027427,0.996977895345
2026-03-05 14:00:00+00:00,BUY,72481.71,0.027427,0.9939779300850001
2026-03-05 14:00:00+00:00,BUY,72262.95,0.027427,0.990977964825
2026-03-05 14:00:00+00:00,BUY,72044.19,0.027427,0.987977999565
2026-03-05 15:00:00+00:00,BUY,71266.56,0.027979,0.99698354112
2026-03-05 15:00:00+00:00,SELL,71695.45,0.027979,1.0029834977749998
2026-03-05 15:00:00+00:00,SELL,71909.89,0.027979,1.005983406155
2026-03-05 15:00:00+00:00,SELL,72124.33,0.027979,1.008983314535
2026-03-05 15:00:00+00:00,SELL,72338.77,0.027979,1.011983222915
2026-03-05 15:00:00+00:00,SELL,72553.22,0.027979,1.01498327119
2026-03-05 16:00:00+00:00,BUY,71105.01,0.028043,0.9969988977149999
2026-03-05 16:00:00+00:00,SELL,71532.93,0.028043,1.0029989779949997
2026-03-05 16:00:00+00:00,BUY,70891.06,0.028043,0.9939989977899999
2026-03-05 17:00:00+00:00,BUY,70678.38,0.028212,0.9969892282800001
2026-03-05 17:00:00+00:00,SELL,71103.73,0.028212,1.00298921538
2026-03-05 17:00:00+00:00,SELL,71316.4,0.028212,1.0059891384
2026-03-05 17:00:00+00:00,SELL,71529.07,0.028212,1.00898906142
2026-03-05 18:00:00+00:00,BUY,70768.32,0.028176,0.9969840921600001
2026-03-05 19:00:00+00:00,SELL,70980.62,0.028261,1.00299165091
2026-03-05 19:00:00+00:00,SELL,71192.92,0.028261,1.0059915560600001
2026-03-05 20:00:00+00:00,BUY,70979.34,0.028092,0.99697580964
2026-03-05 21:00:00+00:00,SELL,71192.27,0.028177,1.0029922958950002
2026-03-05 21:00:00+00:00,SELL,71405.21,0.028177,1.005992301085
2026-03-05 22:00:00+00:00,BUY,71190.99,0.028009,0.996994219455
2026-03-05 23:00:00+00:00,SELL,71003.15,0.028252,1.0029904968999999
2026-03-05 23:00:00+00:00,SELL,71215.52,0.028252,1.00599043552
2026-03-06 01:00:00+00:00,BUY,71031.05,0.028072,0.9969918178
2026-03-06 01:00:00+00:00,BUY,70817.32,0.028072,0.9939919035200001
2026-03-06 01:00:00+00:00,BUY,70603.58,0.028072,0.99099184888
2026-03-06 04:00:00+00:00,SELL,70806.73,0.02833,1.00297733045
2026-03-06 04:00:00+00:00,SELL,71018.51,0.02833,1.00597719415
2026-03-06 05:00:00+00:00,BUY,70237.39,0.028389,0.996984632355
2026-03-06 06:00:00+00:00,BUY,70432.98,0.02831,0.9969788318999999
2026-03-06 07:00:00+00:00,BUY,70863.92,0.028138,0.99698449048
2026-03-06 07:00:00+00:00,BUY,70650.69,0.028138,0.99398455761
2026-03-06 08:00:00+00:00,SELL,70862.64,0.028308,1.00298980656
2026-03-06 09:00:00+00:00,BUY,70353.31,0.028342,0.9969767560099999
2026-03-06 09:00:00+00:00,SELL,70776.7,0.028342,1.0029766157
2026-03-06 10:00:00+00:00,SELL,70763.29,0.028348,1.0029988724599999
2026-03-06 11:00:00+00:00,SELL,70412.94,0.028489,1.0029971238300002
2026-03-06 12:00:00+00:00,BUY,69804.02,0.028565,0.9969759156500001
2026-03-06 13:00:00+00:00,SELL,69567.06,0.028835,1.0029830875499999
2026-03-06 13:00:00+00:00,SELL,69775.13,0.028835,1.0059829367750002
2026-03-06 13:00:00+00:00,SELL,69983.21,0.028835,1.0089829301750002
2026-03-06 13:00:00+00:00,SELL,70191.29,0.028835,1.011982923575
2026-03-06 14:00:00+00:00,SELL,68546.35,0.029264,1.0029701932000001
2026-03-06 14:00:00+00:00,SELL,68751.37,0.029264,1.0059700458399998
2026-03-06 14:00:00+00:00,SELL,68956.4,0.029264,1.0089700447999999
2026-03-06 14:00:00+00:00,SELL,69161.42,0.029264,1.01196989744
2026-03-06 15:00:00+00:00,BUY,68337.4,0.029178,0.9969743285999999
2026-03-06 15:00:00+00:00,SELL,68748.66,0.029178,1.00297420074
2026-03-06 15:00:00+00:00,SELL,68954.28,0.029178,1.00597399092
2026-03-06 16:00:00+00:00,BUY,68264.79,0.029209,0.996973125555
2026-03-06 16:00:00+00:00,SELL,68675.61,0.029209,1.002972946245
2026-03-06 17:00:00+00:00,BUY,67783.86,0.029417,0.99699890481
2026-03-06 17:00:00+00:00,SELL,68191.79,0.029417,1.002998943215
2026-03-06 17:00:00+00:00,SELL,68395.75,0.029417,1.005998888875
2026-03-06 17:00:00+00:00,SELL,68599.71,0.029417,1.008998834535
2026-03-06 18:00:00+00:00,SELL,68395.18,0.029329,1.0029811171099998
2026-03-06 19:00:00+00:00,SELL,68313.74,0.029364,1.00298233068
2026-03-06 20:00:00+00:00,BUY,68108.79,0.029276,0.9969764680199998
2026-03-06 20:00:00+00:00,BUY,67903.85,0.029276,0.9939765563000001
2026-03-06 21:00:00+00:00,BUY,68073.75,0.029291,0.996974105625
2026-03-06 23:00:00+00:00,SELL,68324.0,0.02936,1.00299632
2026-03-07 02:00:00+00:00,BUY,68119.02,0.029272,0.9969899767200001
2026-03-07 03:00:00+00:00,SELL,68323.37,0.02936,1.0029870716
2026-03-07 06:00:00+00:00,SELL,67948.4,0.029522,1.0029863324
2026-03-07 07:00:00+00:00,BUY,67744.55,0.029434,0.99699654235
2026-03-07 07:00:00+00:00,BUY,67540.7,0.029434,0.9939964819
2026-03-07 08:00:00+00:00,SELL,67966.45,0.029514,1.00298090265
2026-03-07 09:00:00+00:00,BUY,67762.55,0.029426,0.99699039815
2026-03-07 10:00:00+00:00,SELL,67965.83,0.029514,1.00297175331
2026-03-07 11:00:00+00:00,SELL,68169.72,0.029426,1.00298109036
2026-03-07 12:00:00+00:00,BUY,67965.21,0.029338,0.9969816654900001
2026-03-07 14:00:00+00:00,BUY,67761.31,0.029426,0.99697215403
2026-03-07 15:00:00+00:00,SELL,67964.59,0.029515,1.0029874369249998
2026-03-07 16:00:00+00:00,BUY,67760.69,0.029427,0.9969969123150001
2026-03-07 18:00:00+00:00,BUY,67557.4,0.029515,0.9969783304999998
2026-03-07 19:00:00+00:00,SELL,67296.91,0.029808,1.0029931466400002
2026-03-07 19:00:00+00:00,SELL,67498.19,0.029808,1.00599302376
2026-03-07 20:00:00+00:00,BUY,67295.69,0.02963,0.9969856473500001
2026-03-07 20:00:00+00:00,BUY,67093.2,0.02963,0.9939857579999999
2026-03-07 22:00:00+00:00,BUY,67236.69,0.029656,0.9969856393200001
2026-03-08 00:00:00+00:00,SELL,67438.4,0.029745,1.002977604
2026-03-08 01:00:00+00:00,BUY,67236.08,0.029656,0.99697659424
2026-03-08 02:00:00+00:00,SELL,67157.67,0.02987,1.00299980145
2026-03-08 02:00:00+00:00,SELL,67358.54,0.02987,1.0059997949
2026-03-08 04:00:00+00:00,SELL,66847.45,0.030008,1.0029791398
2026-03-08 04:00:00+00:00,SELL,67047.4,0.030008,1.0059791895999999
2026-03-08 05:00:00+00:00,BUY,66846.25,0.029829,0.9969783956250001
2026-03-08 05:00:00+00:00,BUY,66645.11,0.029829,0.9939784930950001
2026-03-08 07:00:00+00:00,SELL,67392.4,0.029765,1.0029673929999998
2026-03-08 08:00:00+00:00,BUY,67190.22,0.029676,0.9969684843600001
2026-03-08 09:00:00+00:00,BUY,67530.78,0.029527,0.99699067053
2026-03-08 10:00:00+00:00,SELL,68097.18,0.029457,1.00296931563
2026-03-08 11:00:00+00:00,SELL,67740.24,0.029613,1.00299586356
